Files already downloaded
3000
750
Shapes: (3000, 28, 28) (3000,) (10000, 28, 28) (10000,)
Epoch 549, cost = 1.513157, acc = 92.47%
Epoch 550, cost = 1.512576, acc = 92.81%
Epoch 551, cost = 1.517244, acc = 92.64%
Epoch 552, cost = 1.514711, acc = 92.90%
Epoch 553, cost = 1.508515, acc = 92.53%
Epoch 554, cost = 1.510217, acc = 92.94%
Epoch 555, cost = 1.515282, acc = 92.88%
Epoch 556, cost = 1.511703, acc = 92.52%
Epoch 557, cost = 1.514001, acc = 92.98%
Epoch 558, cost = 1.512620, acc = 92.56%
Epoch 559, cost = 1.513556, acc = 92.77%
Epoch 560, cost = 1.511482, acc = 93.06%
Epoch 561, cost = 1.514333, acc = 92.96%
Epoch 562, cost = 1.511249, acc = 92.82%
Epoch 563, cost = 1.517580, acc = 92.92%
Epoch 564, cost = 1.508332, acc = 92.98%
Epoch 565, cost = 1.516244, acc = 92.66%
Epoch 566, cost = 1.511779, acc = 92.76%
Epoch 567, cost = 1.514935, acc = 92.67%
Epoch 568, cost = 1.511082, acc = 92.70%
Epoch 569, cost = 1.509912, acc = 92.82%
Epoch 570, cost = 1.512540, acc = 92.61%
Epoch 571, cost = 1.506437, acc = 92.76%
Epoch 572, cost = 1.511297, acc = 92.67%
Epoch 573, cost = 1.510548, acc = 92.78%
Epoch 574, cost = 1.511655, acc = 92.60%
Epoch 575, cost = 1.513263, acc = 92.62%
Epoch 576, cost = 1.511080, acc = 92.74%
Epoch 577, cost = 1.508911, acc = 92.91%
Epoch 578, cost = 1.507956, acc = 92.44%
Epoch 579, cost = 1.509302, acc = 92.73%
Epoch 580, cost = 1.512619, acc = 92.48%
Epoch 581, cost = 1.514530, acc = 92.78%
Epoch 582, cost = 1.512033, acc = 93.20%
Epoch 583, cost = 1.510972, acc = 92.60%
Epoch 584, cost = 1.507859, acc = 93.10%
Epoch 585, cost = 1.513611, acc = 92.66%
Epoch 586, cost = 1.511886, acc = 92.74%
Epoch 587, cost = 1.509663, acc = 92.92%
Epoch 588, cost = 1.508969, acc = 93.09%
Epoch 589, cost = 1.512293, acc = 92.89%
Epoch 590, cost = 1.510021, acc = 92.84%
Epoch 591, cost = 1.509866, acc = 92.82%
Epoch 592, cost = 1.514838, acc = 92.53%
Epoch 593, cost = 1.513100, acc = 92.98%
Epoch 594, cost = 1.509560, acc = 92.82%
Epoch 595, cost = 1.508181, acc = 93.16%
Epoch 596, cost = 1.510949, acc = 92.64%
Epoch 597, cost = 1.508272, acc = 92.89%
Epoch 598, cost = 1.513620, acc = 92.65%
Epoch 599, cost = 1.510654, acc = 92.64%
Epoch 600, cost = 1.509898, acc = 92.58%
Epoch 601, cost = 1.508519, acc = 93.14%
Epoch 602, cost = 1.510439, acc = 92.97%
Epoch 603, cost = 1.507616, acc = 92.59%
Epoch 604, cost = 1.509669, acc = 93.14%
Epoch 605, cost = 1.513701, acc = 92.79%
Epoch 606, cost = 1.509925, acc = 92.86%
Epoch 607, cost = 1.502693, acc = 92.80%
Epoch 608, cost = 1.508659, acc = 93.00%
Epoch 609, cost = 1.511546, acc = 92.78%
Epoch 610, cost = 1.506730, acc = 93.08%
Epoch 611, cost = 1.509213, acc = 93.14%
Epoch 612, cost = 1.512262, acc = 93.37%
Epoch 613, cost = 1.506716, acc = 92.77%
Epoch 614, cost = 1.507329, acc = 92.75%
Epoch 615, cost = 1.509621, acc = 93.07%
Epoch 616, cost = 1.502127, acc = 93.03%
Epoch 617, cost = 1.513355, acc = 92.94%
Epoch 618, cost = 1.510069, acc = 93.02%
Epoch 619, cost = 1.508892, acc = 92.98%
Epoch 620, cost = 1.505153, acc = 92.83%
Epoch 621, cost = 1.509232, acc = 93.03%
Epoch 622, cost = 1.515543, acc = 92.89%
Epoch 623, cost = 1.514184, acc = 93.09%
Epoch 624, cost = 1.504634, acc = 92.85%
Epoch 625, cost = 1.505526, acc = 92.85%
Epoch 626, cost = 1.513280, acc = 92.75%
Epoch 627, cost = 1.506686, acc = 93.27%
Epoch 628, cost = 1.508736, acc = 93.22%
Epoch 629, cost = 1.503428, acc = 92.86%
Epoch 630, cost = 1.509567, acc = 93.04%
Epoch 631, cost = 1.504627, acc = 92.47%
Epoch 632, cost = 1.505784, acc = 93.00%
Epoch 633, cost = 1.508296, acc = 92.86%
Epoch 634, cost = 1.504215, acc = 93.12%
Epoch 635, cost = 1.507068, acc = 93.18%
Epoch 636, cost = 1.508513, acc = 92.98%
Epoch 637, cost = 1.508488, acc = 93.32%
Epoch 638, cost = 1.506908, acc = 93.07%
Epoch 639, cost = 1.509963, acc = 92.84%
Epoch 640, cost = 1.509904, acc = 93.05%
Epoch 641, cost = 1.508727, acc = 93.29%
Epoch 642, cost = 1.508852, acc = 92.90%
Epoch 643, cost = 1.503859, acc = 93.48%
Epoch 644, cost = 1.511666, acc = 92.59%
Epoch 645, cost = 1.509289, acc = 93.00%
Epoch 646, cost = 1.505058, acc = 92.78%
Epoch 647, cost = 1.503314, acc = 92.99%
Epoch 648, cost = 1.508390, acc = 92.86%
Epoch 649, cost = 1.511602, acc = 92.96%
Epoch 650, cost = 1.506865, acc = 93.14%
Epoch 651, cost = 1.507314, acc = 93.25%
Epoch 652, cost = 1.508358, acc = 93.14%
Epoch 653, cost = 1.505524, acc = 93.23%
Epoch 654, cost = 1.507273, acc = 93.19%
Epoch 655, cost = 1.502439, acc = 93.20%
Epoch 656, cost = 1.505446, acc = 93.28%
Epoch 657, cost = 1.506124, acc = 93.04%
Epoch 658, cost = 1.506730, acc = 93.04%
Epoch 659, cost = 1.504883, acc = 93.36%
Epoch 660, cost = 1.507241, acc = 93.11%
Epoch 661, cost = 1.507961, acc = 93.12%
Epoch 662, cost = 1.506387, acc = 93.10%
Epoch 663, cost = 1.506951, acc = 93.16%
Epoch 664, cost = 1.510146, acc = 93.17%
Epoch 665, cost = 1.509669, acc = 93.32%
Epoch 666, cost = 1.503183, acc = 93.33%
Epoch 667, cost = 1.510878, acc = 93.40%
Epoch 668, cost = 1.505722, acc = 93.00%
Epoch 669, cost = 1.505301, acc = 93.14%
Epoch 670, cost = 1.506673, acc = 92.85%
Epoch 671, cost = 1.504674, acc = 93.04%
Epoch 672, cost = 1.507920, acc = 93.41%
Epoch 673, cost = 1.509798, acc = 93.34%
Epoch 674, cost = 1.504029, acc = 93.54%
Epoch 675, cost = 1.509023, acc = 93.27%
Epoch 676, cost = 1.504777, acc = 93.25%
Epoch 677, cost = 1.509990, acc = 93.20%
Epoch 678, cost = 1.504878, acc = 93.06%
Epoch 679, cost = 1.501303, acc = 93.37%
Epoch 680, cost = 1.507749, acc = 92.99%
Epoch 681, cost = 1.507059, acc = 93.39%
Epoch 682, cost = 1.506984, acc = 93.53%
Epoch 683, cost = 1.503239, acc = 93.60%
Epoch 684, cost = 1.503045, acc = 93.40%
Epoch 685, cost = 1.502738, acc = 93.19%
Epoch 686, cost = 1.509228, acc = 93.24%
Epoch 687, cost = 1.503324, acc = 93.28%
Epoch 688, cost = 1.504752, acc = 93.58%
Epoch 689, cost = 1.504001, acc = 93.58%
Epoch 690, cost = 1.510260, acc = 93.18%
Epoch 691, cost = 1.502015, acc = 93.17%
Epoch 692, cost = 1.506428, acc = 93.16%
Epoch 693, cost = 1.504898, acc = 93.35%
Epoch 694, cost = 1.501327, acc = 93.39%
Epoch 695, cost = 1.505054, acc = 93.00%
Epoch 696, cost = 1.505355, acc = 93.37%
Epoch 697, cost = 1.502295, acc = 93.12%
Epoch 698, cost = 1.502075, acc = 93.12%
Epoch 699, cost = 1.506728, acc = 93.53%
Epoch 700, cost = 1.500304, acc = 93.34%
Epoch 701, cost = 1.504412, acc = 93.07%
Epoch 702, cost = 1.503613, acc = 93.51%
Epoch 703, cost = 1.506997, acc = 93.40%
Epoch 704, cost = 1.506155, acc = 93.54%
Epoch 705, cost = 1.508340, acc = 93.15%
Epoch 706, cost = 1.505951, acc = 93.27%
Epoch 707, cost = 1.504262, acc = 93.02%
Epoch 708, cost = 1.510971, acc = 93.38%
Epoch 709, cost = 1.505293, acc = 93.47%
Epoch 710, cost = 1.504316, acc = 93.10%
Epoch 711, cost = 1.498451, acc = 93.30%
Epoch 712, cost = 1.504509, acc = 93.26%
Epoch 713, cost = 1.504432, acc = 93.54%
Epoch 714, cost = 1.506424, acc = 93.30%
Epoch 715, cost = 1.500019, acc = 93.57%
Epoch 716, cost = 1.508122, acc = 93.23%
Epoch 717, cost = 1.501091, acc = 93.39%
Epoch 718, cost = 1.502465, acc = 93.56%
Epoch 719, cost = 1.500628, acc = 93.60%
Epoch 720, cost = 1.506645, acc = 93.25%
Epoch 721, cost = 1.508478, acc = 93.31%
Epoch 722, cost = 1.504490, acc = 93.47%
Epoch 723, cost = 1.502503, acc = 93.46%
Epoch 724, cost = 1.504517, acc = 93.36%
Epoch 725, cost = 1.505515, acc = 93.22%
Epoch 726, cost = 1.499979, acc = 93.18%
Epoch 727, cost = 1.509318, acc = 93.26%
Epoch 728, cost = 1.507162, acc = 93.42%
Epoch 729, cost = 1.506295, acc = 93.80%
Epoch 730, cost = 1.503313, acc = 93.59%
Epoch 731, cost = 1.503052, acc = 93.50%
Epoch 732, cost = 1.504612, acc = 93.50%
Epoch 733, cost = 1.506277, acc = 93.44%
Epoch 734, cost = 1.500987, acc = 93.37%
Epoch 735, cost = 1.504698, acc = 93.58%
Epoch 736, cost = 1.502018, acc = 93.39%
Epoch 737, cost = 1.506745, acc = 93.46%
Epoch 738, cost = 1.506086, acc = 93.12%
Epoch 739, cost = 1.502973, acc = 93.31%
Epoch 740, cost = 1.505183, acc = 92.70%
Epoch 741, cost = 1.498546, acc = 93.81%
Epoch 742, cost = 1.504197, acc = 93.51%
Epoch 743, cost = 1.504030, acc = 93.24%
Epoch 744, cost = 1.502832, acc = 93.31%
Epoch 745, cost = 1.504154, acc = 93.17%
Epoch 746, cost = 1.502460, acc = 93.66%
Epoch 747, cost = 1.504523, acc = 93.63%
Epoch 748, cost = 1.506918, acc = 93.16%
Epoch 749, cost = 1.504521, acc = 93.47%
Epoch 750, cost = 1.504612, acc = 93.25%
Epoch 751, cost = 1.504727, acc = 93.48%
Epoch 752, cost = 1.499933, acc = 93.36%
Epoch 753, cost = 1.501761, acc = 93.42%
Epoch 754, cost = 1.505013, acc = 93.45%
Epoch 755, cost = 1.502464, acc = 93.45%
Epoch 756, cost = 1.500541, acc = 93.07%
Epoch 757, cost = 1.500725, acc = 93.41%
Epoch 758, cost = 1.501252, acc = 93.50%
Epoch 759, cost = 1.505077, acc = 93.45%
Epoch 760, cost = 1.500444, acc = 93.58%
Epoch 761, cost = 1.502250, acc = 93.35%
Epoch 762, cost = 1.504281, acc = 93.82%
Epoch 763, cost = 1.499235, acc = 93.43%
Epoch 764, cost = 1.502052, acc = 93.58%
Epoch 765, cost = 1.500914, acc = 93.58%
Epoch 766, cost = 1.506986, acc = 93.26%
Epoch 767, cost = 1.501298, acc = 93.60%
Epoch 768, cost = 1.505504, acc = 93.33%
Epoch 769, cost = 1.499559, acc = 93.02%
Epoch 770, cost = 1.499230, acc = 93.73%
Epoch 771, cost = 1.500399, acc = 93.61%
Epoch 772, cost = 1.501819, acc = 93.33%
Epoch 773, cost = 1.501497, acc = 93.51%
Epoch 774, cost = 1.498804, acc = 93.79%
Epoch 775, cost = 1.502780, acc = 93.58%
Epoch 776, cost = 1.504001, acc = 93.67%
Epoch 777, cost = 1.503023, acc = 93.68%
Epoch 778, cost = 1.503811, acc = 93.67%
Epoch 779, cost = 1.503210, acc = 93.78%
Epoch 780, cost = 1.499541, acc = 93.72%
Epoch 781, cost = 1.498553, acc = 93.58%
Epoch 782, cost = 1.500045, acc = 93.53%
Epoch 783, cost = 1.499834, acc = 93.61%
Epoch 784, cost = 1.505451, acc = 93.43%
Epoch 785, cost = 1.504055, acc = 93.35%
Epoch 786, cost = 1.501712, acc = 93.59%
Epoch 787, cost = 1.505145, acc = 93.27%
Epoch 788, cost = 1.504203, acc = 93.80%
Epoch 789, cost = 1.504185, acc = 93.37%
Epoch 790, cost = 1.506512, acc = 93.50%
Epoch 791, cost = 1.500470, acc = 93.65%
Epoch 792, cost = 1.504205, acc = 93.54%
Epoch 793, cost = 1.501605, acc = 93.50%
Epoch 794, cost = 1.503172, acc = 93.49%
Epoch 795, cost = 1.504542, acc = 93.35%
Epoch 796, cost = 1.502876, acc = 93.58%
Epoch 797, cost = 1.507027, acc = 93.26%
Epoch 798, cost = 1.499792, acc = 93.40%
Epoch 799, cost = 1.500407, acc = 93.45%
Epoch 800, cost = 1.500995, acc = 93.76%
Epoch 801, cost = 1.501373, acc = 93.45%
Epoch 802, cost = 1.501765, acc = 93.60%
Epoch 803, cost = 1.500628, acc = 93.74%
Epoch 804, cost = 1.502469, acc = 93.72%
Epoch 805, cost = 1.503138, acc = 93.72%
Epoch 806, cost = 1.504404, acc = 93.65%
Epoch 807, cost = 1.500881, acc = 93.94%
Epoch 808, cost = 1.499045, acc = 93.50%
Epoch 809, cost = 1.499576, acc = 94.07%
Epoch 810, cost = 1.496414, acc = 93.58%
Epoch 811, cost = 1.501477, acc = 93.53%
Epoch 812, cost = 1.499716, acc = 93.39%
Epoch 813, cost = 1.499629, acc = 93.65%
Epoch 814, cost = 1.496401, acc = 93.46%
Epoch 815, cost = 1.500874, acc = 93.64%
Epoch 816, cost = 1.503971, acc = 93.33%
Epoch 817, cost = 1.500656, acc = 93.50%
Epoch 818, cost = 1.501556, acc = 93.86%
Epoch 819, cost = 1.504503, acc = 93.48%
Epoch 820, cost = 1.497923, acc = 93.71%
Epoch 821, cost = 1.502884, acc = 93.52%
Epoch 822, cost = 1.502693, acc = 93.33%
Epoch 823, cost = 1.501224, acc = 93.87%
Epoch 824, cost = 1.502211, acc = 93.50%
Epoch 825, cost = 1.502849, acc = 93.80%
Epoch 826, cost = 1.498299, acc = 93.34%
Epoch 827, cost = 1.499448, acc = 93.42%
Epoch 828, cost = 1.501028, acc = 93.48%
Epoch 829, cost = 1.502939, acc = 93.70%
Epoch 830, cost = 1.497990, acc = 93.43%
Epoch 831, cost = 1.497437, acc = 93.75%
Epoch 832, cost = 1.496787, acc = 93.80%
Epoch 833, cost = 1.503325, acc = 93.46%
Epoch 834, cost = 1.502803, acc = 93.53%
Epoch 835, cost = 1.505511, acc = 93.66%
Epoch 836, cost = 1.500966, acc = 93.66%
Epoch 837, cost = 1.504184, acc = 93.57%
Epoch 838, cost = 1.499087, acc = 94.07%
Epoch 839, cost = 1.500503, acc = 93.53%
Epoch 840, cost = 1.503134, acc = 93.80%
Epoch 841, cost = 1.496980, acc = 93.81%
Epoch 842, cost = 1.505195, acc = 93.47%
Epoch 843, cost = 1.499056, acc = 93.71%
Epoch 844, cost = 1.500383, acc = 93.62%
Epoch 845, cost = 1.500101, acc = 93.65%
Epoch 846, cost = 1.498750, acc = 93.57%
Epoch 847, cost = 1.500643, acc = 94.03%
Epoch 848, cost = 1.499215, acc = 93.79%
Epoch 849, cost = 1.497613, acc = 93.85%
Epoch 850, cost = 1.499733, acc = 93.94%
Epoch 851, cost = 1.504434, acc = 93.78%
Epoch 852, cost = 1.502001, acc = 93.66%
Epoch 853, cost = 1.499188, acc = 93.66%
Epoch 854, cost = 1.497148, acc = 93.57%
Epoch 855, cost = 1.493040, acc = 93.69%
Epoch 856, cost = 1.498134, acc = 93.72%
Epoch 857, cost = 1.500769, acc = 93.73%
Epoch 858, cost = 1.497541, acc = 93.63%
Epoch 859, cost = 1.499149, acc = 93.81%
Epoch 860, cost = 1.501476, acc = 93.86%
Epoch 861, cost = 1.497372, acc = 93.95%
Epoch 862, cost = 1.501026, acc = 94.06%
Epoch 863, cost = 1.500357, acc = 93.76%
Epoch 864, cost = 1.502252, acc = 93.88%
Epoch 865, cost = 1.496607, acc = 93.75%
Epoch 866, cost = 1.497167, acc = 93.75%
Epoch 867, cost = 1.498997, acc = 93.97%
Epoch 868, cost = 1.495786, acc = 93.83%
Epoch 869, cost = 1.501084, acc = 93.57%
Epoch 870, cost = 1.499014, acc = 93.72%
Epoch 871, cost = 1.498912, acc = 93.71%
Epoch 872, cost = 1.502319, acc = 94.05%
Epoch 873, cost = 1.498262, acc = 93.89%
Epoch 874, cost = 1.499098, acc = 93.73%
Epoch 875, cost = 1.497455, acc = 94.13%
Epoch 876, cost = 1.501913, acc = 93.98%
Epoch 877, cost = 1.493912, acc = 93.91%
Epoch 878, cost = 1.496910, acc = 93.92%
Epoch 879, cost = 1.497112, acc = 93.60%
Epoch 880, cost = 1.497369, acc = 93.62%
Epoch 881, cost = 1.502228, acc = 93.76%
Epoch 882, cost = 1.496705, acc = 93.91%
Epoch 883, cost = 1.499711, acc = 94.12%
Epoch 884, cost = 1.495590, acc = 93.88%
Epoch 885, cost = 1.499830, acc = 93.64%
Epoch 886, cost = 1.500820, acc = 94.00%
Epoch 887, cost = 1.498756, acc = 94.05%
Epoch 888, cost = 1.499235, acc = 93.63%
Epoch 889, cost = 1.501144, acc = 93.89%
Epoch 890, cost = 1.500997, acc = 93.97%
Epoch 891, cost = 1.499767, acc = 93.63%
Epoch 892, cost = 1.499984, acc = 93.71%
Epoch 893, cost = 1.497488, acc = 93.41%
Epoch 894, cost = 1.497257, acc = 93.87%
Epoch 895, cost = 1.500499, acc = 93.97%
Epoch 896, cost = 1.500925, acc = 93.83%
Epoch 897, cost = 1.498431, acc = 93.90%
Epoch 898, cost = 1.495113, acc = 93.62%
Epoch 899, cost = 1.497476, acc = 93.93%
Epoch 900, cost = 1.499099, acc = 93.86%
Epoch 901, cost = 1.498081, acc = 93.92%
Epoch 902, cost = 1.500320, acc = 94.02%
Epoch 903, cost = 1.498694, acc = 93.94%
Epoch 904, cost = 1.499843, acc = 93.79%
Epoch 905, cost = 1.494423, acc = 93.97%
Epoch 906, cost = 1.497845, acc = 94.11%
Epoch 907, cost = 1.496511, acc = 93.79%
Epoch 908, cost = 1.498832, acc = 93.71%
Epoch 909, cost = 1.497337, acc = 93.85%
Epoch 910, cost = 1.497434, acc = 93.42%
Epoch 911, cost = 1.496884, acc = 93.60%
Epoch 912, cost = 1.497357, acc = 94.01%
Epoch 913, cost = 1.500649, acc = 93.66%
Epoch 914, cost = 1.496466, acc = 93.77%
Epoch 915, cost = 1.491982, acc = 93.76%
Epoch 916, cost = 1.496565, acc = 93.98%
Epoch 917, cost = 1.498959, acc = 93.92%
Epoch 918, cost = 1.500392, acc = 93.98%
Epoch 919, cost = 1.497658, acc = 94.16%
Epoch 920, cost = 1.496538, acc = 93.65%
Epoch 921, cost = 1.501348, acc = 94.03%
Epoch 922, cost = 1.499179, acc = 94.01%
Epoch 923, cost = 1.497566, acc = 93.90%
Epoch 924, cost = 1.496622, acc = 93.79%
Epoch 925, cost = 1.496418, acc = 94.12%
Epoch 926, cost = 1.493811, acc = 94.10%
Epoch 927, cost = 1.497522, acc = 93.98%
Epoch 928, cost = 1.502149, acc = 94.02%
Epoch 929, cost = 1.496070, acc = 94.05%
Epoch 930, cost = 1.500696, acc = 94.09%
Epoch 931, cost = 1.499855, acc = 94.10%
Epoch 932, cost = 1.498810, acc = 93.98%
Epoch 933, cost = 1.505847, acc = 94.02%
Epoch 934, cost = 1.498364, acc = 93.68%
Epoch 935, cost = 1.494746, acc = 94.02%
Epoch 936, cost = 1.501347, acc = 93.62%
Epoch 937, cost = 1.498997, acc = 93.67%
Epoch 938, cost = 1.493836, acc = 93.86%
Epoch 939, cost = 1.494676, acc = 93.84%
Epoch 940, cost = 1.494583, acc = 94.07%
Epoch 941, cost = 1.495870, acc = 93.77%
Epoch 942, cost = 1.494932, acc = 93.63%
Epoch 943, cost = 1.496791, acc = 94.25%
Epoch 944, cost = 1.492835, acc = 94.18%
Epoch 945, cost = 1.499053, acc = 93.86%
Epoch 946, cost = 1.495860, acc = 93.87%
Epoch 947, cost = 1.498419, acc = 94.21%
Epoch 948, cost = 1.496241, acc = 93.92%
Epoch 949, cost = 1.498415, acc = 93.93%
Epoch 950, cost = 1.497134, acc = 94.35%
Epoch 951, cost = 1.496259, acc = 94.00%
Epoch 952, cost = 1.492559, acc = 93.94%
Epoch 953, cost = 1.500773, acc = 94.26%
Epoch 954, cost = 1.500203, acc = 93.75%
Epoch 955, cost = 1.498676, acc = 94.05%
Epoch 956, cost = 1.498387, acc = 93.87%
Epoch 957, cost = 1.497709, acc = 93.83%
Epoch 958, cost = 1.495828, acc = 94.15%
Epoch 959, cost = 1.495942, acc = 94.19%
Epoch 960, cost = 1.490740, acc = 93.75%
Epoch 961, cost = 1.497208, acc = 94.05%
Epoch 962, cost = 1.496535, acc = 94.24%
Epoch 963, cost = 1.494446, acc = 94.31%
Epoch 964, cost = 1.497269, acc = 94.21%
Epoch 965, cost = 1.495967, acc = 93.81%
Epoch 966, cost = 1.499218, acc = 93.98%
Epoch 967, cost = 1.495292, acc = 93.89%
Epoch 968, cost = 1.495425, acc = 93.89%
Epoch 969, cost = 1.496590, acc = 94.03%
Epoch 970, cost = 1.495445, acc = 94.42%
Epoch 971, cost = 1.497413, acc = 93.95%
Epoch 972, cost = 1.494882, acc = 93.88%
Epoch 973, cost = 1.494662, acc = 94.00%
Epoch 974, cost = 1.495857, acc = 93.83%
Epoch 975, cost = 1.491337, acc = 93.91%
Epoch 976, cost = 1.501432, acc = 93.69%
Epoch 977, cost = 1.492738, acc = 93.90%
Epoch 978, cost = 1.494816, acc = 93.78%
Epoch 979, cost = 1.497299, acc = 93.86%
Epoch 980, cost = 1.497848, acc = 94.23%
Epoch 981, cost = 1.494835, acc = 93.93%
Epoch 982, cost = 1.498377, acc = 94.23%
Epoch 983, cost = 1.494697, acc = 94.07%
Epoch 984, cost = 1.499791, acc = 94.07%
Epoch 985, cost = 1.497567, acc = 94.31%
Epoch 986, cost = 1.499861, acc = 93.95%
Epoch 987, cost = 1.493393, acc = 94.11%
Epoch 988, cost = 1.497447, acc = 94.31%
Epoch 989, cost = 1.496010, acc = 93.96%
Epoch 990, cost = 1.493277, acc = 94.08%
Epoch 991, cost = 1.495970, acc = 94.11%
Epoch 992, cost = 1.492747, acc = 93.93%
Epoch 993, cost = 1.496946, acc = 93.91%
Epoch 994, cost = 1.499414, acc = 94.14%
Epoch 995, cost = 1.497557, acc = 94.11%
Epoch 996, cost = 1.501018, acc = 93.94%
Epoch 997, cost = 1.497608, acc = 94.48%
Epoch 998, cost = 1.499002, acc = 93.97%
Epoch 999, cost = 1.494681, acc = 94.45%
Epoch 1000, cost = 1.493227, acc = 94.47%
